fecha,tmed,tmax,tmin,prec,velmedia,racha,sol,hrMedia,temp_categoria,humedad_categoria,lluvia_categoria,cielo_categoria,viento_categoria,descripcion_dia,día,desayunos,almuerzos,cenas,mes,nº se,año
2023-09-18,24.6,29.6,19.6,0.0,3.3,7.8,10.7,73.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,92.0,29.0,50,9,38,2023
2023-09-19,23.6,27.0,20.1,0.0,4.2,7.2,10.5,80.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Miércoles,86.0,42.0,50,9,38,2023
2023-09-20,24.0,26.4,21.7,0.0,1.9,8.9,0.2,79.0,Agradable,Húmedo,Sin lluvia,Nublado,Brisa,"Agradable, Húmedo, Brisa, Nublado.",Jueves,90.0,19.0,50,9,38,2023
2023-09-21,24.2,27.2,21.3,0.0,2.2,7.8,1.6,76.0,Agradable,Húmedo,Sin lluvia,Nublado,Brisa,"Agradable, Húmedo, Brisa, Nublado.",Viernes,91.0,35.0,43,9,38,2023
2023-09-22,25.1,31.1,19.1,0.0,3.3,9.2,8.2,57.0,Caluroso,Húmedo,Sin lluvia,Soleado,Brisa,"Caluroso, Húmedo, Brisa, Soleado.",Sábado,145.0,71.0,84,9,38,2023
2023-09-23,23.8,28.5,19.0,0.0,4.7,11.7,10.4,56.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,151.0,74.0,75,9,39,2023
2023-09-24,23.0,29.9,16.1,0.0,3.1,8.9,11.1,64.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Lunes,71.0,43.0,70,9,39,2023
2023-09-25,29.2,35.6,22.8,0.0,4.7,12.5,11.2,38.0,Caluroso,Humedad normal,Sin lluvia,Soleado,Brisa,"Caluroso, Humedad normal, Brisa, Soleado.",Martes,96.0,39.0,56,9,39,2023
2023-09-26,23.0,27.1,18.8,0.0,3.9,8.9,11.0,71.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Miércoles,97.0,31.0,51,9,39,2023
2023-09-27,22.1,25.8,18.4,0.0,3.9,8.9,10.8,79.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Jueves,105.0,50.0,43,9,39,2023
2023-09-28,22.2,26.2,18.1,0.0,3.3,7.2,9.3,85.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,110.0,60.0,90,9,39,2023
2023-09-29,21.9,26.8,17.0,0.0,3.6,7.8,10.7,77.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Sábado,146.0,94.0,57,9,39,2023
2023-09-30,22.2,26.6,17.7,0.0,3.1,8.3,9.6,79.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,150.0,90.0,53,9,40,2023
2023-10-01,26.6,35.2,17.9,0.0,5.3,12.5,9.0,40.0,Caluroso,Humedad normal,Sin lluvia,Soleado,Brisa,"Caluroso, Humedad normal, Brisa, Soleado.",Lunes,94.0,36.0,70,10,40,2023
2023-10-02,27.2,32.3,22.2,0.0,6.1,14.4,9.8,31.0,Caluroso,Humedad normal,Sin lluvia,Soleado,Brisa,"Caluroso, Humedad normal, Brisa, Soleado.",Martes,90.0,43.0,61,10,40,2023
2023-10-03,25.8,32.3,19.4,0.0,5.0,10.3,9.2,33.0,Caluroso,Humedad normal,Sin lluvia,Soleado,Brisa,"Caluroso, Humedad normal, Brisa, Soleado.",Miércoles,96.0,36.0,38,10,40,2023
2023-10-04,23.0,27.1,18.8,0.0,3.9,9.7,10.6,56.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Jueves,95.0,20.0,39,10,40,2023
2023-10-05,22.0,26.9,17.1,0.0,2.8,8.9,9.0,64.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,90.0,61.0,57,10,40,2023
2023-10-06,21.4,25.5,17.3,0.0,3.9,8.9,10.5,78.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Sábado,156.0,52.0,91,10,40,2023
2023-10-07,21.6,26.5,16.7,0.0,2.2,8.3,10.3,71.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,174.0,57.0,36,10,41,2023
2023-10-08,22.6,26.5,18.8,0.0,3.1,7.8,10.5,73.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Lunes,83.0,50.0,41,10,41,2023
2023-10-09,21.7,26.6,16.8,0.0,3.1,7.2,10.5,72.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,93.0,33.0,40,10,41,2023
2023-10-10,21.6,26.3,16.8,0.0,3.3,8.9,8.0,76.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Miércoles,103.0,30.0,41,10,41,2023
2023-10-11,23.7,26.5,20.9,0.0,2.2,6.7,3.6,73.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Jueves,172.0,53.0,49,10,41,2023
2023-10-12,23.4,26.9,19.9,0.0,3.3,8.3,6.9,75.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,150.0,33.0,45,10,41,2023
2023-10-13,21.4,26.0,16.8,0.3,3.3,7.2,9.5,82.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Sábado,138.0,52.0,34,10,41,2023
2023-10-14,22.8,26.7,18.8,0.0,4.4,12.5,7.9,59.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,164.0,33.0,36,10,42,2023
2023-10-15,19.8,24.4,15.3,0.0,6.7,15.0,8.0,41.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Lunes,98.0,20.0,50,10,42,2023
2023-10-16,17.3,23.8,10.8,0.0,4.4,8.3,10.1,57.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,105.0,25.0,50,10,42,2023
2023-10-17,20.6,29.3,11.9,0.0,3.9,9.7,9.9,35.0,Agradable,Humedad normal,Sin lluvia,Soleado,Brisa,"Agradable, Humedad normal, Brisa, Soleado.",Miércoles,90.0,22.0,40,10,42,2023
2023-10-18,22.2,28.5,15.9,0.0,3.6,9.7,9.3,63.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Jueves,90.0,29.0,39,10,42,2023
2023-10-19,22.7,27.3,18.1,4.8,4.4,14.4,7.4,65.0,Agradable,Húmedo,Lluvia notable,Lluvioso,Brisa,"Agradable, Húmedo, Brisa, Lluvioso.",Viernes,103.0,39.0,53,10,42,2023
2023-10-20,18.0,22.0,13.9,0.0,3.1,8.9,6.3,60.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Sábado,120.0,85.0,42,10,42,2023
2023-10-21,16.0,21.1,10.8,0.0,3.9,8.3,10.0,69.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,155.0,35.0,54,10,43,2023
2023-10-22,16.4,21.6,11.1,0.05,3.9,11.4,8.1,55.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Lunes,70.0,10.0,60,10,43,2023
2023-10-23,15.9,21.5,10.3,0.05,3.1,12.5,4.6,62.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Martes,76.0,60.0,75,10,43,2023
2023-10-24,18.4,23.4,13.5,0.0,6.7,12.8,9.9,50.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Miércoles,77.0,37.0,40,10,43,2023
2023-10-25,17.4,23.9,11.0,0.0,3.1,6.7,9.7,65.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Jueves,94.0,16.0,66,10,43,2023
2023-10-26,17.4,24.4,10.3,0.0,2.8,7.2,9.8,62.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,92.0,46.0,45,10,43,2023
2023-10-27,16.8,23.0,10.6,0.0,3.1,6.1,9.1,73.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Sábado,176.0,42.0,60,10,43,2023
2023-10-28,17.4,22.1,12.7,0.0,2.8,7.2,6.3,74.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,217.0,81.0,50,10,44,2023
2023-10-29,21.4,28.3,14.4,0.0,5.6,10.3,9.3,54.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Lunes,105.0,19.0,40,10,44,2023
2023-10-30,24.4,28.8,20.0,0.0,4.7,10.8,8.1,47.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,75.0,22.0,54,10,44,2023
2023-10-31,24.3,27.3,21.3,0.0,6.4,13.3,5.0,58.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Miércoles,147.0,76.0,30,10,44,2023
2023-11-01,24.1,27.6,20.6,0.0,6.4,14.4,5.6,59.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Jueves,83.0,20.0,33,11,44,2023
2023-11-02,22.1,26.2,18.0,0.05,2.2,8.3,4.1,67.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Viernes,73.0,35.0,60,11,44,2023
2023-11-03,21.8,26.3,17.3,0.0,4.7,16.1,6.3,57.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Sábado,121.0,60.0,61,11,44,2023
2023-11-04,20.8,25.1,16.5,0.05,3.6,10.3,3.5,59.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Domingo,147.0,73.0,45,11,45,2023
2023-11-05,18.3,21.3,15.3,0.0,6.4,15.3,5.8,52.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Lunes,83.0,29.0,72,11,45,2023
2023-11-06,16.8,20.8,12.9,0.0,5.0,13.3,8.3,52.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,97.0,24.0,32,11,45,2023
2023-11-07,18.6,23.6,13.6,3.2,4.4,15.3,6.0,61.0,Agradable,Húmedo,Lluvia notable,Lluvioso,Brisa,"Agradable, Húmedo, Brisa, Lluvioso.",Miércoles,74.0,30.0,20,11,45,2023
2023-11-08,16.0,19.2,12.8,0.0,4.2,15.0,8.8,44.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Jueves,86.0,14.0,56,11,45,2023
2023-11-09,16.1,20.2,12.0,0.0,6.7,13.3,8.8,37.0,Agradable,Humedad normal,Sin lluvia,Soleado,Brisa,"Agradable, Humedad normal, Brisa, Soleado.",Viernes,102.0,37.0,35,11,45,2023
2023-11-10,16.8,19.6,14.0,0.0,9.2,19.7,7.1,45.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Sábado,131.0,83.0,71,11,45,2023
2023-11-11,15.8,18.2,13.4,0.0,4.7,11.7,1.1,64.0,Agradable,Húmedo,Sin lluvia,Nublado,Brisa,"Agradable, Húmedo, Brisa, Nublado.",Domingo,153.0,53.0,36,11,46,2023
2023-11-12,17.2,20.4,14.1,0.0,6.9,16.1,8.9,58.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Lunes,68.0,48.0,34,11,46,2023
2023-11-13,19.0,23.2,14.9,0.0,3.6,13.9,3.6,58.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Martes,86.0,36.0,54,11,46,2023
2023-11-14,14.6,18.9,10.4,0.6,8.1,20.6,1.8,65.0,Frío,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Frío, Húmedo, Brisa, Con chubascos.",Miércoles,92.0,17.0,43,11,46,2023
2023-11-15,11.6,14.9,8.4,0.0,6.4,14.4,6.3,48.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,73.0,25.0,30,11,46,2023
2023-11-16,12.2,16.8,7.5,0.0,6.1,15.0,8.5,43.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Viernes,99.0,66.0,45,11,46,2023
2023-11-17,11.8,17.0,6.6,0.0,2.5,6.7,1.8,55.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Sábado,124.0,63.0,60,11,46,2023
2023-11-18,14.3,17.5,11.1,0.0,9.2,16.1,8.5,53.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Domingo,167.0,86.0,30,11,47,2023
2023-11-19,13.6,18.4,8.8,0.0,3.1,9.2,7.1,65.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Lunes,97.0,40.0,50,11,47,2023
2023-11-20,10.0,13.2,6.9,1.2,2.2,6.7,0.5,84.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Martes,81.0,32.0,31,11,47,2023
2023-11-21,11.9,14.2,9.6,12.3,2.8,7.8,0.0,97.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Miércoles,78.0,26.0,36,11,47,2023
2023-11-22,16.4,20.0,12.9,12.9,3.3,15.0,0.7,90.0,Agradable,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Agradable, Húmedo, Brisa, Temporal / Tormenta.",Jueves,80.0,41.0,34,11,47,2023
2023-11-23,15.5,18.8,12.2,0.0,6.9,15.0,7.4,54.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,102.0,33.0,51,11,47,2023
2023-11-24,14.4,18.6,10.3,0.0,5.8,12.5,7.9,59.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Sábado,136.0,70.0,45,11,47,2023
2023-11-25,18.0,23.0,13.1,0.0,3.1,12.8,5.2,67.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Domingo,173.0,60.0,45,11,48,2023
2023-11-26,19.4,24.5,14.4,0.0,3.3,10.3,6.2,66.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Lunes,78.0,40.0,25,11,48,2023
2023-11-27,17.9,22.8,13.0,0.0,3.6,10.3,5.3,63.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Martes,74.0,12.0,24,11,48,2023
2023-11-28,18.5,22.5,14.5,0.0,6.9,15.0,8.4,58.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Miércoles,64.0,27.0,30,11,48,2023
2023-11-29,18.4,23.9,12.8,0.0,5.6,15.0,8.4,63.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Jueves,66.0,34.0,52,11,48,2023
2023-11-30,14.6,19.1,10.2,0.0,2.8,8.9,8.0,84.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Viernes,68.0,15.0,52,11,48,2023
2023-12-01,15.6,19.6,11.7,1.9,3.9,8.9,6.1,67.0,Agradable,Húmedo,Lluvia notable,Lluvioso,Brisa,"Agradable, Húmedo, Brisa, Lluvioso.",Sábado,123.0,39.0,44,12,48,2023
2023-12-02,13.4,15.8,11.0,16.6,3.6,12.5,0.9,88.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Domingo,124.0,55.0,25,12,49,2023
2023-12-03,15.6,18.6,12.6,0.1,5.3,10.8,1.9,70.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Lunes,70.0,29.0,21,12,49,2023
2023-12-04,15.2,19.3,11.0,0.0,3.1,9.2,6.8,66.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,48.0,24.0,27,12,49,2023
2023-12-05,13.4,16.5,10.3,0.0,3.1,9.7,3.5,75.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Miércoles,108.0,44.0,22,12,49,2023
2023-12-06,14.6,19.9,9.3,0.0,3.3,7.2,7.2,75.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,92.0,7.0,74,12,49,2023
2023-12-07,15.2,19.7,10.6,0.0,3.9,7.8,6.9,78.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,137.0,97.0,37,12,49,2023
2023-12-08,14.8,21.8,7.9,0.0,5.3,10.8,8.2,60.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Sábado,115.0,39.0,50,12,49,2023
2023-12-09,17.6,20.5,14.8,0.0,8.9,16.1,5.4,64.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Domingo,132.0,57.0,33,12,50,2023
2023-12-10,15.0,20.0,10.1,0.0,2.5,10.8,8.4,68.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Lunes,59.0,23.0,38,12,50,2023
2023-12-11,17.0,21.4,12.5,0.0,5.8,12.8,6.9,44.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,66.0,15.0,31,12,50,2023
2023-12-12,14.4,17.4,11.4,0.0,6.9,17.5,4.1,50.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Miércoles,65.0,19.0,51,12,50,2023
2023-12-13,18.0,20.5,15.4,0.0,5.8,16.9,5.4,60.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Jueves,,,42,12,50,2023
2023-12-14,16.6,19.0,14.3,0.0,11.4,,7.9,55.0,Agradable,Húmedo,Sin lluvia,Soleado,Viento moderado,"Agradable, Húmedo, Viento moderado, Soleado.",Viernes,74.0,36.0,45,12,50,2023
2023-12-15,16.1,19.9,12.3,0.0,5.3,13.9,6.2,60.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Sábado,103.0,50.0,50,12,50,2023
2023-12-16,12.8,16.9,8.8,2.7,3.1,9.7,1.7,81.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Domingo,116.0,55.0,30,12,51,2023
2023-12-17,12.8,16.3,9.3,0.0,4.7,13.9,5.2,62.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Lunes,74.0,23.0,38,12,51,2023
2023-12-18,13.7,18.5,8.9,0.0,2.8,9.2,6.3,66.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Martes,88.0,50.0,20,12,51,2023
2023-12-19,12.8,16.4,9.3,20.6,2.5,14.4,0.0,85.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Miércoles,84.0,20.0,48,12,51,2023
2023-12-20,18.1,20.8,15.4,0.1,4.4,16.4,0.0,82.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Jueves,103.0,16.0,30,12,51,2023
2023-12-21,19.7,23.6,15.8,0.05,2.5,11.4,2.4,82.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Viernes,74.0,20.0,40,12,51,2023
2023-12-22,17.2,21.5,13.0,0.0,4.2,9.7,8.3,52.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Sábado,96.0,40.0,28,12,51,2023
2023-12-23,17.2,23.9,10.4,0.0,4.4,16.1,8.4,60.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,114.0,75.0,0,12,52,2023
2023-12-24,15.0,22.9,7.1,0.0,1.7,9.2,7.8,56.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Lunes,104.0,23.0,61,12,52,2023
2023-12-25,15.4,23.3,7.4,0.0,2.8,8.3,7.9,59.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,141.0,62.0,58,12,52,2023
2023-12-26,14.0,19.5,8.4,0.0,1.7,5.0,6.4,75.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Miércoles,135.0,93.0,56,12,52,2023
2023-12-27,13.6,18.4,8.8,0.0,2.8,7.2,6.6,78.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,126.0,28.0,62,12,52,2023
2023-12-28,13.0,17.5,8.5,0.0,2.2,8.3,6.6,81.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Viernes,127.0,36.0,50,12,52,2023
2023-12-29,14.2,17.1,11.3,0.0,3.3,9.2,6.9,72.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Sábado,124.0,72.0,87,12,52,2023
2023-12-30,12.6,16.6,8.5,0.0,3.1,9.2,1.5,70.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Domingo,193.0,89.0,65,12,1,2023
2023-12-31,11.2,16.6,5.7,0.0,3.3,6.7,4.2,80.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Lunes,149.0,77.0,85,12,1,2023
2024-01-01,12.8,17.2,8.3,0.0,3.3,6.7,7.7,75.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Martes,122.0,63.0,50,1,1,2024
2024-01-02,12.0,16.2,7.9,0.0,1.9,5.0,1.8,78.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Miércoles,139.0,77.0,50,1,1,2024
2024-01-03,11.5,17.7,5.3,0.0,3.9,10.8,8.1,77.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,114.0,31.0,60,1,1,2024
2024-01-04,11.2,15.4,7.1,0.0,3.1,8.9,0.0,81.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Viernes,90.0,35.0,59,1,1,2024
2024-01-05,13.4,17.1,9.6,0.0,2.5,8.3,3.0,65.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Sábado,110.0,82.0,67,1,1,2024
2024-01-06,11.8,17.0,6.7,0.0,2.8,6.1,6.7,75.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Domingo,146.0,70.0,30,1,2,2024
2024-01-07,10.6,16.6,4.7,0.0,3.6,7.2,8.5,79.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Lunes,70.0,45.0,36,1,2,2024
2024-01-08,10.6,16.6,4.5,0.0,2.2,6.7,5.5,81.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Martes,59.0,27.0,58,1,2,2024
2024-01-09,12.6,16.8,8.4,0.0,2.8,6.1,3.9,77.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Miércoles,89.0,13.0,21,1,2,2024
2024-01-10,13.0,18.2,7.9,0.0,6.9,13.3,7.8,59.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,59.0,41.0,46,1,2,2024
2024-01-11,11.6,17.8,5.3,0.0,3.6,8.3,8.1,68.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Viernes,81.0,20.0,55,1,2,2024
2024-01-12,11.2,16.9,5.6,0.0,4.4,7.8,8.4,76.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Sábado,108.0,48.0,39,1,2,2024
2024-01-13,10.8,16.6,5.0,0.0,3.1,7.8,8.3,74.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Domingo,117.0,70.0,40,1,3,2024
2024-01-14,11.3,17.6,5.0,0.0,3.1,9.7,6.8,63.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Lunes,54.0,50.0,10,1,3,2024
2024-01-15,13.2,20.6,5.8,0.0,3.6,8.3,8.1,69.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Martes,61.0,9.0,35,1,3,2024
